"accept_credit_cards","caters","delivery","good_for_groups","good_for_kids","has_tv","outdoor_seating","parking","take_out","takes_reservations","waiter_service","wheelchair_accessible","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","dessert","latenight","lunch","dinner","breakfast","brunch","review_count","price_range","alcohol","attire","noise_level","wifi","city","name","business_id","stars"
"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",32,1,"none","casual","loud","no","Scottsdale","Jersey Mike's Subs","78dfzUUVUeFpcYKqvs_X1w",3.5
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,1,"none","casual","quiet","free","Tolleson","Jack In the Box","CYy_L_qHeIXW7iPr7txUxg",1
"1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",30,2,"beer_and_wine","casual","average","no","Mesa","Streets of New York","h2intC6yZX5pwccleuOriQ",3.5
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",12,1,"none","casual","average","paid","Goodyear","Taco Bell","KiCFtB4Y-wNLmPPjefLeJg",2.5
"1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,1,"none","casual","quiet","no","Phoenix","Papa John's Pizza","M_Aocl2RmEMCt-oO_wB1zA",2.5
"1","0","0","1","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",131,2,"beer_and_wine","casual","average","free","Ahwatukee","My Wine Cellar","Our6bzte5W1wlIeOu9luug",4
"1","1","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",10,1,"none","casual","loud","no","Mesa","Los Favoritos","9iEhSIuxWW3FMf3a4FqOig",4.5
"1","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,2,"none","casual","quiet","no","Avondale","Sonic","-wpJFKjwRCcCYIwOxsuh1Q",3.5
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",29,2,"none","casual","average","no","Mesa","Ray's Pizza","FT5dJ98SYbGE4ULtKVkW1A",3
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,1,"none","casual","very_loud","no","Litchfield Park","Church's Chicken","UedVu1tCV_Q3twZZtwtl8Q",3
"1","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",8,1,"none","casual","loud","free","Peoria","McDonald's","hOTcQdhky7J2v0Phb2Ol4g",3
"1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","quiet","free","Phoenix","Del Taco","wiNH-zH233_zQXKLMVlqeQ",3.5
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",174,2,"beer_and_wine","casual","quiet","no","Glendale","Siam Thai Cusine","I1rvqU2k5UQGo2lGdY6hyw",4.5
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","quiet","no","Tolleson","Subway","E1AF_8ojxwqGCpZmeixWeA",2.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",4,1,"none","casual","quiet","free","Gilbert","Subway","7AHd-F65U_ikSsHxhIaBQA",3
"1","1","0","1","1","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,1,"none","casual","very_loud","no","Goodyear","Subway","JcCSbegCqXmwcV2ERv5TVw",3
"1","1","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,2,"full_bar","casual","loud","no","Laveen","McDonald's","SIq0jbz3oHHAsxwltaO7Lg",1.5
"1","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",8,1,"none","casual","loud","no","Phoenix","El Nuevo Taquito","XMYZk-YPCIUvOXffzVw_1g",4
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0",22,1,"none","casual","very_loud","free","Glendale","Federico's Mexican Food","LvnOdw1DGb8A9SP5jBhcJQ",3
"1","1","0","0","1","0","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0",9,1,"none","casual","average","no","Surprise","Jack in the Box","13ApBJpR1W7cke__9j74Bw",2
"1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",14,1,"none","casual","average","free","Queen Creek","McDonald's","lgs_LqXk9VQC3ocwnRE7WQ",1.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1.06389881843044,"none","casual","average","free","Peoria","Panda Express","taMVl2KSfMqbInCrBUvJsg",3.5
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",32,1,"none","casual","quiet","free","Glendale","Papa Ed's Ice Cream","nLL0sjLdZ13YdvhXKyss7A",4.5
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",9,1,"none","casual","average","no","Buckeye","Taco Bell","m62bCFfQePObi1_LU_jljQ",3
"1","0","0","1","0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0",179,3,"full_bar","dressy","quiet","no","Phoenix","The Melting Pot","FOfhEC6rN23RQaUlsR2byw",3.5
"1","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",16,1,"none","casual","loud","free","Glendale","Denny's","kLAxRU19GwueWSMwXAr0vg",2.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",19,1,"none","casual","average","free","Phoenix","Schlotzsky's","TrUlUCfoa1L034YKEermnQ",4
"1","1","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",26,1,"none","casual","average","free","Phoenix","Qdoba Mexican Grill","9N7E_6xGBmVZ6IETuTg03w",3.5
"1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,2,"none","casual","average","no","Queen Creek","Domino's Pizza","M7_QFTqkVSiLPogtozsk_A",3.5
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,1,"none","casual","average","no","Mesa","Taco Bell","PwQ6sIXXyylpqgGsl3k-5Q",3.5
"1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",26,1,"beer_and_wine","casual","average","no","Surprise","US Pizza","XXdXgsLzigS4afx8lv9MRw",3.5
"1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11,1,"none","casual","loud","no","Chandler","Wienerschnitzel","UBq0EyWQe42H0lrq0PXXqQ",2
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",57,2,"full_bar","casual","average","free","Scottsdale","Manuel's Mexican Food","xEBqFdQf5BJO1HjeuZ1fMA",3
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,1,"none","casual","average","no","Peoria","Subway","Zz43j-n7mRRgAan5M5Zmqg",4
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",60,2,"full_bar","casual","average","free","Fountain Hills","Phil's Filling Station Grill","W9NvpbO97Bh0E2vyj-87fg",3.5
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,1,"none","casual","quiet","no","Gilbert","Subway","iQDJvMC2q3_H4kfMz3gwPQ",3
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",101,2,"full_bar","casual","average","free","Phoenix","Keegan's Grill & Taproom Foothills","SgTjnyElc26gPUghVuCuSQ",3.5
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",29,1,"full_bar","casual","quiet","free","Mesa","Swan Thai","5hfQ5cNFDFPhcjx2De9-qQ",3.5
"1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31,1,"none","casual","average","no","Youngtown","Brenda's Kitchen","_k2-7p9iwZOvtz59119WvA",4.5
"0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0",34,1,"none","casual","average","no","Glendale","Ritos Burritos","PJo5rLhadBSCQq4vBUbQDg",3.5
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",26,2,"beer_and_wine","casual","average","no","Phoenix","Wingstop","KvBlmS1_tUbhA5zG1_B2ng",3.5
"1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,1,"none","casual","quiet","no","Mesa","Pizza Hut","WLYQsFAczUkc845k0ec-1A",1.5
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,1,"none","casual","very_loud","no","Gilbert","Arby's","ljUbvHy3lWF2fStFpznv-g",3.5
"1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",16,2,"none","casual","average","no","Gilbert","Dema's Italian Bistro","fDRT5XOMHgnyrYVmN8dWlw",3
"1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",32,1,"none","casual","loud","no","Peoria","IHOP","dlBKl_UBkiAol4KgCUG5uw",3.5
"1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",7,1,"none","casual","quiet","free","Phoenix","Subway","z-og6iO0HE7J0l1V4zCGTQ",2.5
"1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",45,2,"full_bar","casual","average","no","Phoenix","Mimi's Cafe","NX5YHSIyesufcsI7Rg5NLg",3
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",94,1,"beer_and_wine","casual","average","free","Goodyear","Taste of Italy","RoXpniL8AtWwnIzvY2XUXw",4
"1","1","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",9,3,"none","casual","very_loud","paid","Surprise","Church's Chicken","gUGqKU-BRGjw5VgY-qrf-Q",1
"1","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",14,1,"none","casual","average","no","Mesa","Filiberto's Mexican Foods","SVjNMHO2XOmVfaiRAd0ZCg",3
"1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",3,1.4468512688186,"beer_and_wine","casual","quiet","paid","Buckeye","Palermos Pizza","VCdS25xRu9Eu9zOKYtZOFw",3.5
"1","0","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",41,1,"beer_and_wine","casual","average","no","Buckeye","Argentos Pizza","kbO05xSzzxn4LXfPLL5qvA",4.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",6,1,"none","casual","average","no","Phoenix","Taco Bell","W9oFbcGKloLUpuALxzcQdw",4
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",23,1,"none","casual","average","no","Queen Creek","Filibertos Mexican Food","_9wiSQbsRe0fiVeHQkxygQ",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",35,1,"beer_and_wine","casual","average","no","Buckeye","Chipotle Mexican Grill","Gm7JThEyUPMCLgTnSiGS-A",3
"1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",136,2,"full_bar","casual","average","paid","Peoria","Cucina Tagliani","I2v6oOTiN5kp6jxCOAWTiw",3.5
"1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",31,1,"none","casual","quiet","free","Phoenix","Einstein Bros Bagels","l4ymgiD1WnsSrwxWWk7a3Q",3.5
"1","0","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",18,1,"none","casual","quiet","no","Apache Junction","Los Tacos","fCu0PvYE079wJEps9tG97g",4.5
"1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,1,"none","casual","very_loud","no","Phoenix","Jack in the Box","6WyRYIPsW51EaoFaht-I5A",3
"1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Phoenix","El Pollo Correteado","-szHsdbd5-J0by2d62T3Hg",4.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0",80,2,"full_bar","casual","average","free","Mesa","Native Grill & Wings","7K3xiP-5sj_x3QWHlIFFxQ",3
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20,1,"none","casual","quiet","no","Surprise","Wendy's","a59rHQbp7YyEdI0nuKIVrg",3
"1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,1,"none","casual","average","no","Queen Creek","Sonic Drive-In","6kCNaPcXxA63DhzpN0YC0A",4
"1","0","0","1","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0",21,3,"none","casual","very_loud","no","Phoenix","Popeye's Chicken & Biscuits","GIG-c0WT3b5f8CdtkyQ9yw",2
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",19,2,"none","casual","quiet","no","Phoenix","Picosito Mexican Grill","swdtXYtuCTyh-DMq9wV5Jg",3
"1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",50,1,"none","casual","average","free","Wickenburg","Nana's Sandwich Shoppe","udVKZfBZ3IyZf_mlTy0law",4
"1","1","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",114,2,"full_bar","casual","average","no","Peoria","Buca di Beppo Italian Restaurant","1oFvqm7eSpJbVpxpPxueaA",3
"1","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0",7,1,"none","casual","very_loud","no","Phoenix","Pizza Hut","avPNEqlXgyBvTXjb-ujQFA",2
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",104,2,"full_bar","casual","average","no","Phoenix","On The Border Mexican Grill & Cantina","fsxBliRs4rwxRXkZUVy62A",3
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",19,1,"none","casual","very_loud","no","Maricopa","Taco Bell","5vfSMJ3wfjbw5qbJ6VZPyQ",2
"1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",27,1,"none","casual","average","no","Sun City","Royal Cafe","EkPUckueKj5IMVGb6MguVA",3
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",9,1.33713421684817,"none","casual","very_loud","free","Phoenix","Hooters","SRaXY_h-PnoVkNamuGzAdQ",2.5
"1","0","0","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",46,2,"beer_and_wine","casual","quiet","free","Tolleson","Manhattan Pizza","tyH0l9SPwV2N8ExwILQ2NQ",4
"1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",10,1,"none","casual","quiet","free","Casa Grande","Curbside Coffee & Cafe","Sq4yrNrCIWqgDgaymKpmOA",4.5
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",53,2,"full_bar","casual","average","no","Cave Creek","J Chen","l9MztjVGVa_jakvMQDjCZw",3
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",69,2,"full_bar","casual","average","no","Mesa","Chili's Grill & Bar","e8bElXSntEcwQdq9ZG-rQQ",2.5
"1","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0",10,1,"none","casual","very_loud","no","Peoria","KFC","Z4HFa4iFTAPomgQquOD68g",1.5
"1","1","0","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,2,"full_bar","casual","average","free","Peoria","Fox Hound Smokehouse & Tavern","KwoHV8oqC_aFHoZpbOM9XA",4
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",44,1,"none","casual","average","no","Mesa","Chicagoland Hotdogs & More","EqZl_lQdB3GVFHCoD7sOyg",4
"1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",20,2,"full_bar","casual","average","no","Phoenix","Romano's Macaroni Grill","_RkvdDlzEFSRnGMrTRkVYA",3
"1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",12,1,"none","casual","average","free","Phoenix","Panda Express","TYxwexE7GDYDpIcdltwj6w",3
"1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0",9,1,"none","casual","quiet","no","Tempe","Pizza Hut","HrFJI2fVrHkcnp3cjYlH2w",3
"1","1","1","1","1","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",10,2,"full_bar","casual","loud","no","Mesa","Rosati's Pizza","LGZPRoNaKyts1mwHeU8s1Q",2
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,2,"none","casual","average","no","Mesa","KFC","Xa1kaKuPXjKIgJMTXFhJWQ",2.5
"1","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",20,1,"beer_and_wine","casual","average","no","Casa Grande","Rubio's","-Y2rZMPttQqKXD_XJPQerA",4
"1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,1,"none","casual","quiet","paid","Phoenix","Concord Cafe","q48Iyh3Rmg3Ixgt8iamRyQ",4.5
"1","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,1,"full_bar","casual","quiet","no","Apache Junction","Mirage Sports Grill","lr9g60tGRMHkU4xYiLYdkw",4
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,1,"none","casual","average","free","Phoenix","Filibertos Mexican Restaurant","V5w1ThWfQdolgzIL3rWPTg",3.5
"1","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",33,1,"none","casual","average","free","Peoria","Denny's","WYg3T9O4dX7FGaiQC4ooxQ",2.5
"1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",38,2,"beer_and_wine","casual","average","free","Queen Creek","Barro's Pizza","ny1T3dzXf8_ySXkFv37qwQ",4
"1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",67,2,"beer_and_wine","casual","average","no","Phoenix","Sweet Tomatoes","NDHhzgMrTzr_38md_R5WKw",3.5
"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","free","Phoenix","Jack in the Box","9JsUxFmCRNW_0d1Ey8xD2A",2
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18,2,"none","casual","quiet","no","Surprise","KFC","9VjA59fW1-OwPdx-c3XX1Q",2
"1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0",6,1,"none","casual","average","no","Peoria","Burger King","-3rFL_inpK_lRLHpiEn1og",3
"1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",9,1,"none","casual","quiet","no","Mesa","Del Taco","kSkduN5G9ibASPr2npzDAw",3.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1",44,1,"none","casual","average","no","Tolleson","Tamales Guadalajara","8ZGKcHe3vqw2Pil4uH7Ctg",4.5
"1","1","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,1,"none","casual","average","no","Phoenix","32nd Cafe","1kMR_HUA8i-wYOJFZfLhBA",4.5
"1","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0",59,1,"none","casual","quiet","no","Chandler","Hot Wok Chinese Restaurant","PdW9m3apsOUc1p0ZlK3YSg",3.5
"1","0","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",8,2,"full_bar","casual","average","no","Avondale","Screwballs Pizza & Spirits","Mx4VdkKKavzans54VwMP1Q",3.5
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0",159,2,"full_bar","casual","loud","free","Peoria","Texas Roadhouse","NA3tQYxR6Fq5O8nV6u41Tw",3.5
"1","0","0","1","1","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",498,1,"none","casual","average","no","Phoenix","Los Taquitos","rDvz5jX65gpfONFu7er9Tw",4
"1","0","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",9,2,"none","casual","average","no","Glendale","Pizza Hut","xHASo-BLbl4OtTxMh3Kc3Q",2
"1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Mesa","Papa John's Pizza","j5-DNfwFdsQ88G5dduP_Kg",2.5
"1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",103,2,"beer_and_wine","casual","average","free","Avondale","NYPD Pizza","Jje3kP5CNasYDSpH0NPRGQ",4
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",40,1,"none","casual","quiet","no","Phoenix","Federicos Mexican Food","LE-1ZOsjpPh7p95H2l5Fww",3.5
"1","1","0","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",4,2,"none","casual","very_loud","no","Surprise","Casa De Angelina","JGpl_nv5hHKGEOdphj-9-g",3
"1","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",20,1,"none","casual","quiet","no","Peoria","IHOP","1v5Z101rbtRumsQTcm-GfQ",4
"1","1","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",6,1,"none","casual","very_loud","no","Maricopa","Mi Casita Mexican Restaurant","hDuGcoA6bs26zfidHWqG4Q",4
"1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Phoenix","Domino's Pizza","5QqSj-bHH2b4Ao7FQO90hw",4
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",139,1,"none","casual","average","free","Phoenix","Niro's Gyros","nBrD6TxddhHx4FhMk32JvQ",4
"1","1","0","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",80,2,"beer_and_wine","casual","average","free","Peoria","Sweet Tomatoes","btlVeAeHKq287Ux6SrUwdw",3.5
"1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",28,2,"full_bar","casual","loud","free","Maricopa","Raceway Bar & Grill","pylPsmPr9KkUdHBFkFRaGA",4
"1","1","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",28,1,"none","casual","average","no","Phoenix","Filiberto's Mexican Food","yN5MaHx7AGNhLMgUaQu0cA",2
"1","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",10,1,"none","casual","average","no","Phoenix","KFC","OEYUn7UFXCQeFpmMu0HX5g",1.5
"1","1","0","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,1,"none","casual","average","free","Scottsdale","Panda Express","Cg12SRwvqFuNFx-rt3A3gw",3
"1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,3,"full_bar","casual","average","no","Scottsdale","Il Poggio D'Italia","iwG9W9RXf1kXh6KwGP7C7A",4.5
"1","1","1","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0",5,1,"none","casual","quiet","no","Mesa","China 1","kdtreSdAr4WoKAl0M3QykA",4
"1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0",5,1,"none","casual","average","no","Phoenix","Taco Bell","50dKrWfqdotEddX-mCzypA",2.5
"1","1","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",10,1,"none","casual","average","no","Mesa","El Chavo Mexican Restaurant","2dJCG0ec0ZhFxIHLTI7EwA",4
"1","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","very_loud","no","Scottsdale","Subway","TDvqljD6XbP6nWZBfy1OBg",3.5
"1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",7,1,"none","casual","average","no","Avondale","Subway","3W1ve6fL-60IAkLWj9sj9A",2.5
"1","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",47,2,"full_bar","casual","average","no","Peoria","Red Lobster","rDanxbBDdAkwbopKNbkAiQ",3.5
"1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0",88,2,"full_bar","casual","average","free","Phoenix","NYPD Pizza","LYcw5qaBPhfrXhdDLadU4A",3.5
"1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",6,1,"none","casual","average","no","Mesa","Sonic of Mesa No 10","g3rQrrstKsEIfknfc88O5Q",3.5
