,city,review_count,name,business_id,stars,Accepts.Credit.Cards,Caters,Delivery,Good.For.Groups,Good.for.Kids,Has.TV,Outdoor.Seating,Parking,Price.Range,Take-out,Takes.Reservations,Waiter.Service,Wheelchair.Accessible,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dessert,latenight,lunch,dinner,breakfast,brunch,Attire_casual,Attire_dressy,Attire_formal,Attire_nan,Alcohol_beer_and_wine,Alcohol_full_bar,Alcohol_none,Alcohol_nan,Noise.Level_average,Noise.Level_loud,Noise.Level_quiet,Noise.Level_very_loud,Noise.Level_nan,Wi-Fi_free,Wi-Fi_no,Wi-Fi_paid,Wi-Fi_nan
3368,Phoenix,6,Papa John's Pizza,SMj1ftwAchnNfGle-IuNqQ,3.0,True,False,True,True,True,False,,,2.0,True,False,,False,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3369,Peoria,97,Heidi's Brooklyn Deli,NtmLlKfCFfM0K5j6WWKxQA,3.5,True,True,False,True,True,True,False,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3370,Phoenix,141,Dave & Buster's,PdWe3jF9YEu5fWBiQXZIgg,3.0,True,True,False,True,True,True,False,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3371,Mesa,34,Thai Food Corner,E1Abpw5nuaWoR2DlS3AWPg,4.0,True,False,False,True,True,False,False,True,1.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3372,Scottsdale,130,Zipps Sports Grill,Hd6Kh_BcorPhCWVn6pMu4Q,3.0,True,False,False,True,True,True,True,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3373,Goodyear,15,Carl's Jr.,4NUPXAeVugpuSEZs_rCjDQ,2.5,True,False,False,True,True,True,True,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3374,Scottsdale,181,Picazzo's Organic Italian Kitchen,Jbv39pK_ConiOlS3Rba05g,3.5,True,False,True,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3375,Gilbert,99,Rio Rico,IUFi5rcfmu_Bn6PkdozbBg,4.0,True,True,False,True,True,True,True,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3376,Chandler,35,Chipotle Mexican Grill,obkBJENTOXC3YpS_VWiPyw,3.5,True,True,False,True,True,False,True,True,1.0,True,False,False,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3377,Glendale,5,Sonic Drive-In,PlwIQz14Tb4IUOpcSfWRFA,3.5,True,False,False,True,True,False,True,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3378,Scottsdale,3,The Wine Studio,gBbMaMRl8YwZw8qNgwPtOg,2.5,True,,False,True,False,,False,False,2.0,True,False,True,True,,,,,,,,,,,False,False,False,False,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3379,Phoenix,5,Mariscos Ensenada 7,9BJYR2o_PSniFnHTxpY1cw,3.5,True,False,False,True,True,True,False,False,1.0,True,False,True,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3380,Phoenix,117,The Market By Jennifer's,VXivZOUYeKBFFab9JVHOSA,4.5,True,True,False,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3381,Tempe,5,Subway,XH9lXn-TKGO3S3ACpOsfaw,3.0,True,True,False,True,True,False,False,False,2.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3382,Gilbert,12,Native New Yorker Restaurant,QS-5IZLId92664NDi6y4Tg,3.0,True,,True,True,True,True,True,,2.0,True,True,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3383,Mesa,8,Sonic of Mesa #9,ZqRTX6qLmimh_dT07SqqXw,2.5,True,False,False,True,True,False,True,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3384,Phoenix,8,Las Islas Del Capitan,5AQdjtfMzJYJe8A8rZU8Vw,3.0,True,,,True,True,True,False,False,2.0,True,,,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3385,Phoenix,4,El Amigo Mexican Food,WYvb0DRDhVR8kj7lYwtkVQ,4.5,True,False,False,True,True,True,False,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3386,Phoenix,13,Pizza Hut,hCrgxGV0uilNV_tMHD-1fQ,3.0,True,False,True,True,True,True,False,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3387,Scottsdale,8,Subway,Oex3VZYYYHSQRHIlgoHnLA,4.0,True,True,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3388,Phoenix,48,Asia Lee Chinese Restaurant,ljv9jlYXFm_MzI9WmXc8EA,2.5,True,True,True,True,True,False,False,False,1.0,True,True,True,,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3389,Surprise,108,Macayo's Mexican Kitchen,lUnUMX5RveM7yvTGSyyJEQ,3.0,True,True,False,True,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3390,Casa Grande,11,China Buffet,WxLMUX59m6sSszVNLnHDEw,2.5,True,False,False,True,True,False,False,False,2.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3391,Scottsdale,16,Lunch Room,XQWVBxSg1tV4bynvusajdg,4.0,True,True,True,False,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3392,Scottsdale,3,L'Academie Cafe at the Scottsdale Culinary Institute,ILq2a9DlPDzTWG8t-fOwXw,3.5,True,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3393,Tempe,12,Taquito Rosita,_Oaj1X0vAlOu5bAX6ingzA,2.5,True,True,False,True,True,True,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3394,Phoenix,23,Carl's Jr.,gisqm25gjoAxutucBYnRKQ,3.0,True,False,False,True,True,True,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3395,Phoenix,18,Samarkand Restaurant,dnfSnHElLXntC6lWjomWPw,3.5,True,,False,True,True,False,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3396,Glendale,29,Chicago Gyros,H5tAXc4Zk9CRfwgRXCIukQ,4.0,True,,False,False,True,False,True,True,1.0,True,False,,True,False,False,False,False,False,False,False,False,False,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3397,Peoria,17,Peter Piper Pizza,qofIz7YPyRqvs7YOjXjgvA,3.5,True,False,False,True,True,True,False,True,2.0,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3398,Gilbert,8,McDonald's,H9sWBAMvZFbSxbL6NmHyQQ,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3399,Glendale,22,Wally Burger,hnY4h-5sKdaC-wZ2tGRQRA,3.0,True,True,True,True,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3400,Scottsdale,19,Panda Express,er1Ng8wxlwaWnzFAKttukQ,3.0,True,True,False,True,True,False,True,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3401,Arcadia,110,Rosati's Pizza,udmb-UuD3xoueQ55INQFRw,3.5,True,False,True,False,True,False,False,True,2.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3402,Phoenix,52,Market Bistro,Ch_2Ye0w4Q9l3VeVW7VNHA,4.0,True,True,False,True,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3403,Tolleson,3,Happy Garden,dn5OvhtIMbSss8Gm47MSIQ,2.5,True,,True,True,True,True,False,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3404,Scottsdale,73,Rare Earth,3QhPvyen9kSiAxduT8g3bQ,3.5,True,,False,True,False,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3405,Phoenix,24,Fatburger,wn7GiuOQ_0VrPXNc1wVTDA,3.0,True,False,False,True,True,False,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3406,Mesa,110,Crackers & Co Cafe,A5PD0oy5R1TpIo8JtY3f3A,3.5,True,True,False,True,True,False,True,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3407,Mesa,7,Subway,llOSbC5gBYOypx7RoSD_wA,2.5,True,False,False,True,True,True,True,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3408,El Mirage,19,Humberto's Taco Shop,bdGLua8IsX1YxRLqtDLixA,4.0,True,False,False,True,True,True,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3409,Phoenix,4,Sonic,YmDVXpPUpzSpzujZuYrtpg,2.5,True,False,False,True,True,False,True,False,1.0,True,False,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3410,Phoenix,7,Subway,4IzlijxSSSFdZyh6-da_Qw,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3411,Mesa,5,A Savory Affair Cuisine and Catering,43FoI8m8sZhmC6LRgyZ-mQ,2.5,True,,False,,False,False,False,,2.0,False,True,False,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3412,Tempe,3,Arby's Roast Beef,08MvFb65fOz2iET3iRqUOQ,2.5,,False,False,,False,,False,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3413,Scottsdale,44,Rosati's Pizza,KszjzV0F4WqkKFH_-5fHmQ,2.5,True,,True,True,True,True,False,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3414,Phoenix,4,Carl's Jr.,inFMqvEbY1L9afA-pZBeDQ,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3415,Tempe,16,Jack-In-the Box Drive Thru,bXXVRau9ySLcZVkjaAOBIw,2.5,True,,False,True,True,False,True,,1.0,True,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3416,Scottsdale,11,Taco Bell,6GjP-FRibXc-I4YrsIYxew,3.5,True,,False,True,True,False,False,,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3417,Glendale,3,Jack-In-the Box Drive Thru,kohSIUzkCOMfW-15q-XdFw,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3418,Scottsdale,145,Zipps Sports Grill,E_TSzYjABEzD6DXsvjZnsg,3.0,True,False,False,True,True,True,True,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3419,Chandler,233,Chodang,_CG5zJAoNN6gszjhSyUcww,4.0,True,False,False,True,True,False,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3420,Phoenix,19,Domino's Pizza,dPg69r5nLzEmug0OvNfkmQ,2.5,True,True,True,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3421,Goodyear,12,Papa John's Pizza,16myUO2uD2vdFeuQu3OWhg,2.5,True,False,True,True,True,False,False,False,2.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3422,Morristown,11,Western Trails Ranch,BbsiNNh2FNbU2fHIgAOk2A,2.5,True,,False,True,True,,True,False,2.0,True,False,True,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3423,Phoenix,10,Domino's Pizza,zhzHxzDdJ9eJTj5Eis8YoA,3.0,True,,True,True,True,False,False,False,2.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3424,Mesa,32,The Egg & I Cafe,gN3NsKZkK0nlISVstglclw,2.0,True,False,False,False,True,True,True,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3425,Chandler,115,Jimmy & Joe's Pizzeria,yKbXWo_6VlS3mD_RcPquog,4.0,True,True,True,True,True,True,True,True,1.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3426,Phoenix,4,Subway,3YmxiAQzZ5EXpMjais3PTg,3.5,True,True,,,True,,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3427,Avondale,12,Hungry Howie's Pizza,WUZhhI1lRidJCnYaAYxRBA,2.5,True,True,True,False,True,False,False,False,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3428,Phoenix,32,Neapolitan Wood Fired Italian,v6zRA0WqOODJjmpvstrpGQ,4.0,True,True,False,True,True,False,False,True,2.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3429,Scottsdale,12,Wendy's,UW_PJsOezmLel6TZsQw9ng,2.5,True,False,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3430,Glendale,3,Archie's Delicatessan,B_GQytwRJQqOXnemci5Bdw,3.0,True,,,True,True,,True,False,2.0,True,False,False,True,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3431,Mesa,39,Ono Hawaiian BBQ,RSOppDX3TPNbBtrWuIMElA,3.0,True,True,False,True,True,False,True,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3432,Glendale,6,Subway,9Oom0U_1omIwuQFEeMl6Gg,3.0,True,True,False,True,True,False,False,False,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3433,Surprise,16,Sonic Drive-In,N9RfriA_Jt9qk_yxuKlzmQ,2.5,True,,False,False,True,False,True,,1.0,True,False,,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3434,Litchfield Park,37,Tasty Asian Kitchen,i5B5P2BxjQQvKZOcxWmVhg,3.5,True,True,True,True,True,True,False,True,2.0,True,False,True,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3435,Mesa,4,McDonald's,zJbj9CaLSjDfP0g1Gk-74w,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3436,Gilbert,11,Applebee's Neighborhood Grill & Bar,oJUJUjy7n97JmmnJJuz19Q,3.0,True,,False,True,True,,False,False,2.0,True,True,True,True,,,,,,,,,,False,False,True,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3437,Glendale,25,Chuck E Cheese's,woihBX8gAaEDL4nWtao9dg,2.5,True,False,False,True,True,False,False,True,2.0,True,True,True,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3438,Peoria,35,Taqueria Los Angeles,7LbqRnM6DPbLuBV4DGi5iA,4.0,True,False,False,False,True,True,False,True,1.0,True,False,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3439,Queen Creek,9,Panda Express,df2rgAkd0X6E3jzSo2Cdww,3.0,True,,False,True,True,,True,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3440,Tempe,91,Cafe Istanbul and Hookah Lounge,yktWUtKBja_Lzk3wwR6RFA,4.0,True,True,False,True,True,True,True,True,2.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3441,Peoria,4,Subway,xYJcJxwmuhCtMr4WMz0-QA,2.5,True,,False,,True,,,,,True,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3442,Chandler,15,Del Taco,vI_hGx0uLW8pO1faPNR0VA,2.5,True,,False,True,True,False,False,False,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3443,Mesa,70,Old El Paso Tamales,A9TCNsHFQvRcsZ6zOB7Xxg,4.0,True,True,False,True,True,True,False,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3444,Phoenix,7,Quiznos,G1z1baf8WcWfj21fsJo8vg,3.0,True,True,True,True,True,False,False,True,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3445,Phoenix,8,Dairy Queen,jmD-Q7bfsd6Zf2OrFmcxWw,2.5,True,,False,True,True,False,False,False,1.0,True,False,False,True,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3446,Phoenix,18,Domino's Pizza,-f5EhKQb7jPtDl1eYDwV0w,2.5,True,True,True,True,True,False,,,2.0,True,False,False,,,,,,,,,,,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3447,Mesa,9,Molly Brannigans,vkQDObdBffLtHxJ_s8rgOQ,3.5,True,,False,True,True,,True,True,2.0,True,True,True,True,,,,,,,,,,False,False,False,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
