user_id,review_count,average_stars
KgSZmP6-IpQYCORpFcZgYA,7,3.14
IPG58vLSms7-9D09i8ynYA,3,5.0
znDOmt2ifMXWiAkrhjiuig,7,4.83
mA14soH_Nwa2xeIlfgQJ3g,48,4.33
q3i8j5oxPQnHaDWp4qAPig,105,3.57
lGBtatQQgkeEALEplrEzLw,83,4.03
KM-Y_cK6yeGPlZJjTz5l9w,81,4.09
Rh7z2tgvlJyhMhCAhVwzKQ,30,3.69
dVz0h9Gt_7hyqHdIOPoqdQ,2,1.0
cho9-KDOJU25mbLFN_QFKA,133,3.99
FWCevjHDTvO2xWuWV-88hQ,30,2.27
xt4sgADT_IULFZx2g8gohw,2,4.0
FGJhnuRq9FrEYUT3xoKUcA,19,3.42
dNoW_6LoZ9BsHOBHrqQ-6w,14,4.21
fZBIdfJdhlan4lzmyfOwPQ,21,4.05
-dQqfQUxkn3fTohOudY_JQ,3,2.67
9JnaX9lai40OQQfXAoLqFg,3,5.0
8nW9BWFL3NlqDyTwbcLikw,7,4.12
Kj9uJi3D1ajoNnBX8ps9Mw,2,2.0
YUqANcSRgTaVa3xj4lTZCg,2,4.5
DaIckE8aen1sKoMAnrFR0Q,4,4.0
2wUGsJOiy0gD1u033JyfYg,5,3.0
qrg2paDeApvwezXPDDhbAg,2,5.0
QxPVbuXXCg1JYfsuKkXWHg,41,3.85
Sg9eHImUp1DMYhY7gA2img,361,4.07
MIFdtqqbw3bw4YRf88GFQQ,28,3.28
EehnHRG06iGmahgtYgrgNQ,4,4.25
IBhsXQq5oN4SGy_XXuUyVw,15,1.53
fVfBnvQe2MJZD9Lh0KlYmg,19,4.5
aUkgCOSMkbGqLPnnekiEXg,12,4.08
lxEosFKJhW8B5oOL8pIqUQ,5,3.4
lm122vS-eC2pv68-PM_H7w,2,4.5
u7uledyTkVNcO7YFT8jS4w,2,3.0
k1f57NzvC-Uk2oumHoJt-w,4,5.0
qHC0ZQ2Y75IEJ7SvadAV-w,4,3.25
_4hXdpUrookTCdx_rMXRrQ,3,3.0
rbQ2YIPNIkb4kHWwpfwaJA,10,4.2
TtjOOk11yH49YyTq40dBjQ,1,2.0
_4Vk38mjU_NnWlBkcHmE5g,3,5.0
kCZ4ehY8VQLo-3BcCF5zMg,126,3.79
jTUtXiZVTE4f7xpoAfVNfQ,38,3.54
z0sgp_P9scNzIAzV3cHxww,161,3.63
fjmkzhZoJHKF1jGk3zYjOA,3,1.0
QFox6_-oCyD8CV3knXVNWA,8,4.62
I1SC5Jer8bOVtgDlc6T7Cw,257,4.1
aJb3zfRqNiKj3poJaQ6hCw,3,3.67
-2PRPTbLv5edfBL9KOkHdA,202,3.72
Os0VRVfviysLRKzMftrXng,8,4.38
Ovrria0yQ1hd9hixus2QtQ,3,4.33
ImswioHgMz0pX-Kgpa4S1w,10,4.1
gYyZnpj_ouQPuplkzSH1IQ,6,4.67
n3NodgogvXDLF08Enm5Zpg,3,5.0
TufYRy0Eubn_TbE6Tq_PmQ,6,3.33
_m_SbetvNOdCeQXwlc6P3w,2,4.0
Ro6Vqpz1ovMpDF3SmdhNCw,6,2.8
3nfwpuhvPGX1PXoRN2cTaQ,7,3.33
_m9Hbkny-P4n1Lt6Q1cPNA,12,3.45
sT4l0QwgsuIkeW-TTHhGrA,1,5.0
30qPEo0yE8_Y3RkU7R-5_Q,53,3.98
ItcOo27cIoU9czkIOW9DkQ,23,2.96
-rutaYKpWZoWcupIJ2OkHQ,14,4.57
I5LKbEg-qbubyfdHwOy1UA,81,3.44
U2CJf6GIejBJFoa1hnvB2w,31,3.09
SwL3OHswXA9YShRHsHLnrw,5,4.2
NIGsZFvcsflBm-D05KYDKw,17,2.85
GFaVlrfrJKh0OwfAjvcNYA,70,4.01
r3cmHtEtqGEJlOjMuHn3FQ,17,4.0
YHb_CAoIoxVNmsYm65clhQ,1,5.0
JJj8rilpoB72Yt_MeRlPSA,17,3.44
f3N5AkPJ447xLRykBlsZgQ,8,4.2
Eup5gfxB5QQ-I4JZ8TCSoA,11,4.27
WM453i7er-qXWPoqVjg9IA,203,3.8
bl2QSQedKQ5cIO0XlcwzmQ,6,3.25
faeVgkIZ7biWMXrRf4SP5Q,5,4.6
ktgOpdLhcrNT7Xr637PZow,11,4.64
hV_H4uiFvSe1EVHp77PsWw,4,3.2
Nkdv8gsxYqlnzSIrlO6Qag,9,2.0
3xNwzJWm6gDv8N3z-hfjFQ,3,3.67
f7PY8COcm8IwLfmoP6CUBA,1,5.0
ZWGNhZs9yR5hpvEYNt0bVQ,2,5.0
9ibcoasuTa9BM-ENYCxHfw,3,1.33
6YLScbdNqYMh6Z29gfJqUg,6,4.5
B4q3Y51ihjK7XMmKC04rUQ,1,3.0
W6wa3LFt-rbzK7QSCVVj2w,2,1.0
fZDQkPFrVv7SSNRi2tv9DQ,8,5.0
dsmEk5h2SWYLBniVtzYu9Q,7,3.57
p4Ww-_58e4DCyG4t2HnbOw,11,5.0
iqUt35e9exGf4D5sJYbmpQ,34,3.97
vIBrfx6z6wvUFN5IJDLNyg,86,3.65
PZ9FB1czAYXuxLH7eegBvQ,52,3.79
fsWDq9IZ601B847IC7lhYQ,22,4.41
A5F9zy93GyfUrnfTvfY_Lg,40,3.95
48vm3okZF0pNjcQPWkDzxA,7,3.86
4AC1ZlAlL8_kYVXX6Tq2yQ,107,4.2
rGewRiTVKOmz8v_c9N-LFw,44,4.27
Y1I3WqFjl17gyhzxMdOe6w,5,4.2
62dIGEwyMo8-88acCpcjXw,1,1.0
h94u5wCxPx0KmdzbtnlBiQ,2,1.5
JAO-aq9zNB4FgJcw0vgjUg,27,1.43
oaruSX2cq6No4eeuZFWzOQ,4,5.0
NF4UwYmTQntRs6Ja9M2Giw,1,5.0
2TGbvh3XpmHXPHwlS17WbQ,1,5.0
JqkIJXoj3ye1EV0w1XQk_Q,1,1.0
-1WEc1d4Nk0OvEdhU_PEpQ,3,5.0
UeNEuGrLGVxLUUeQacaf5Q,7,3.43
yMaIsaPtHh14swDNnHiKTw,2,5.0
JJj3vR7shIgmI5z2WHwvsw,2,5.0
vSOB5CPWFuHIWLImY0w-uw,61,3.63
ID0f8slG5-Ch9TlFDrFK1Q,1293,3.39
3LTL70j7A4Wu0k3TKVPyhw,20,4.15
uhlnDLjt8BExzU_JW8sPKw,7,3.14
tFYWEuLIV3JmA5oByK1WOA,1,5.0
aql_NLLS_wjBij8RDoc-vQ,106,3.32
EZinQK9ziesO6TktLizdxg,21,3.9
iWhMp072z8xUIXrquQ12QQ,1,1.0
D0oHjqY4eP9MUuARva9V5g,6,5.0
C9xMK4oGiAOVn6lZQ4yOUw,12,4.58
ZKo18Z7ardK2O-UkwqvKxA,4,3.75
toSfrCH-LD9ch9NejFgjyQ,4,2.0
XUKvPp4NKWTeAxf1YqtCiA,6,3.67
E3TS8Ysu1eeVAgIX-bwmRw,4,3.0
WQGYcnr0DMFV2-yhxeXZyg,12,4.09
g_skwewNHS-Egw5dMD5tsg,82,3.84
Qu25hBHM5YPK0tkBo2FfoQ,2,4.5
JFTNkJ6QNL8mjRgyzSaUxg,1,5.0
9Lctfx-dN2rzcIhnwmhtug,4,4.25
j77qx09CCNEalVE3wtmyHQ,1,5.0
HAkD3nJvcS2k4gjPvzGQIg,5,5.0
Sroj98I5mqHcLY_GLOWxyg,1,5.0
AbsUqhHJFaw7Fg4wQrcP0A,2,3.5
il-CBWqXJFcwGcqkL9dtBQ,2,5.0
wnXTvOipy0ts4tt3DRUmsQ,9,4.11
JQsyLbRcUGM1Z4zYrI3nOQ,49,3.96
D00lae40KptvTy4y6fxVDA,8,4.75
PAKk1wwnRJ2ETy-A8tzYUQ,16,3.62
ipoPTyB33mhJgHOH-aQvcg,109,3.4
ZF_XZdb5-0KexJ58pMZPrA,9,3.78
AOv3zDLwxBrhGzEI_8TUkA,3,3.5
LBB_Pd2AbVRn9Pw0tLB-kQ,8,3.38
dM3NM_OAAtK6mswHFiZ5Ig,3,2.0
4BIROAQLW55j0lW-jq5XtA,3,5.0
rbvzX_F5MwMzVh00a90yrw,2,3.0
37loQj1qgsb8ojUYSGfJwA,1,5.0
9_VRhDPtygFt7E_nuJdA3g,10,4.1
b4J1qULGr9j07tN-d2WRhg,1,5.0
QK1AHIelLuVSrZCYm5tfbQ,3,2.33
GjuqvSIs9_wPmkDD0yc0lA,15,2.2
SHczcuczUsd6hMbejnRPYA,1,1.0
oQpFiUfeFXMYfdwyKSIAqQ,6,4.0
-s4o3EzhNgd8IOFb-x1__Q,1,5.0
m_aQ8EvE1hSvaDm71WruKQ,1,4.0
z8HISsWTJQgSO6AfQR68fw,4,3.25
ATxbUTytzwQw7Ogu2SHGvA,32,3.21
T6e53bQeGdCOhscoXqmi5w,71,3.49
JRs07jCgcTykzYGUns52cg,3,4.67
KTycpRXwnhGkBnR00NS5FQ,13,4.08
_C8Cx6g2qowNt9RfhENrFQ,19,4.11
fAFgoc_uaoznrc0gQqszHA,12,4.0
yj7P5neUVvd7LFWjKOIwLA,10,3.33
qQwg2bfP3AzF0PoOLh1hzQ,15,3.0
t1noI20OONTm8AiFKTodWQ,37,2.96
N7wFwFnigCG-qzTgSeCHmA,10,3.1
4WWYU-sS5Sq5V64BbG5rtg,1,5.0
JV-ftAjzV6jMU2fyEkzBsA,59,4.19
IysQD_GzPBgNU_-GviO0Aw,2,5.0
-F6EyfgTy1mUDd0zXdKDAw,3,2.33
pMP0Jx2f2hYTVoABQN9kXA,6,4.0
A44uPbf6qy8QZDl9o_jEyQ,4,3.25
Rmkst4v7yKNQKhgaiRN2CA,21,3.57
NgNOtBVhfTrAIjPXkBdQcw,14,3.07
d11He67CPWeky729FpX7jw,3,5.0
nzACRTh9nS3bOCZX-Sfgjw,2,5.0
-uWUKJ4A93ncK1M7g5gBng,1,1.0
dkbpYPsftCR1CpwBGMJ2ig,3,3.0
NKC3s57zIaXvyAEHFl8-sw,3,2.33
otcys34tzJEZcCIjalfuEA,3,4.67
tO1TNiPrH7Kbk58aCIzN6g,2,3.0
bEGDOZkifQ2zzhVA3iHrYw,4,2.0
kgt_9kdXnr3HTBcROXW51w,4,5.0
1uFWwsj3z7GQifQZ0MMrgw,4,5.0
c3w-8mwJW311XIuAGlcBgA,66,3.63
DnEn4DrIdhLqm9y6frQmvQ,6,4.33
ogIjTKUr_jNtt1LPprUs6g,4,4.75
8dbB_L8EEPCU24b9Jnf_Hg,29,5.0
h3URzIYka3gEn0QIuPkBng,1,5.0
RFe1UkRliqtZXgr4oOs0Vw,5,5.0
eMGa4yDSGPZxxI320i95cA,4,3.25
Se8GiCcqEx5DiHbx0WSEHA,3,1.0
0bOsN-vU5-ZsT3AXpkRDow,7,4.75
lb5UCuM7pLXRJ_UR-KA4Dw,6,3.14
neXwNLdDppAyCnNy3T130g,9,3.0
Cxf_pLNSFSk8fGbUkkEZ1g,1,5.0
Zk-PCgIeX38-Zvs6J5M0lw,2,5.0
BUzyRgsVfAtGggU2_oMOyA,1,3.0
cJnDU4_BTIoUZvmIPzaC7w,7,3.0
n85qcJeg07KiS-rM9WcNLw,3,3.67
-U4O63d7DhnWU9DNOMDblw,1,1.0
pc8eP2wubvev2XnbZyzQMA,12,3.17
z_epIx0Li2oYIAM3bwmMPA,109,3.25
v8Bp9BKm6fw-Mmc4Xwb_UQ,26,3.37
hLU5Od-sff-BXigMYm2rlg,13,4.5
KckVrAZt51GQh_6RVFbvCA,2,4.0
J2nu0klAvkW1_1bpU98I5A,3,1.0
lDJQx32JCxEUmX4gS_0ooA,5,2.8
beZYRoYaqS5qTqCsAEyvww,8,3.5
Q6AwIyzRl6W68U6-QUoffA,10,4.8
YDKsUW6JazsSxsDl65tx2A,60,3.8
c9cAQAo7YSukzilo5NGkQg,9,4.11
9xJ6Eipvx04Ggnw-AphIVA,13,4.0
-G1-zSLf0eKeEjP6o2IvzA,9,5.0
ytNpQbdh2N6qT-ZCRwIfeA,1,5.0
8l3dIPTBr5gCxA6tweO7lw,1,1.0
tnX3ysW00L6PytvALhJwmA,9,3.7
aIBwwqifYVz1lZlWqnEmkQ,10,4.78
iEFDoFWiS52D_nZVvjYusA,1,1.0
uiHxZFSSPKSnA_nQ474aug,2,1.0
CwX3SicbSLSTsKhECKcu9g,2,4.0
frdKT4l7VG3rGjWwulxEjw,16,3.56
Yg__JaCdvzdwkcXg86-Aug,36,4.36
CKM8KWHF6KJgkuEo9DmLMA,19,4.74
LUWGTX6_mNMKymrCkdrovA,12,2.85
8_G-YC3RDQbNr5Xmkct8Xw,8,4.62
XjCKBbf4MT0IF4sqgxVeRg,12,3.25
ii1_Yg7Sc1-bEtpiM5gGkw,9,3.3
aveRNR45cX_9CdIc0XtLUA,5,3.8
ApFSkeGhx4zZJSfxy9C6SA,36,3.75
9G-zJwuyjGFfhazylK78Eg,1,5.0
H4143JZDXy4IZCwZCtEP4A,3,5.0
I345QfgnO418SJohz4ryxw,58,4.33
V9mRQ3a0-yVVgYSz_9nMeg,2,3.0
7tD10lQFCJU8ch45XVVQ-w,17,2.95
pFTSrEDidAFi7P-igFSmzw,6,3.4
n5C1fM9nu7IJFyemEXBlJA,5,5.0
3BKiK1htNcRA40nn-0qM-A,1,1.0
a1XmDIVLfK3DYj2wdOj3YA,50,3.47
qyDAWz461xMI3cwHB60FWg,3,5.0
Voj_o6WGkzvJ5D1BC6SJxQ,2,5.0
HgGWXTao0XDt1cxKo8HcJg,4,4.0
k3wv0bv0qMQ5iS3Q9vguHA,15,2.53
Vix00sRcbhiwA-DF3TKV-A,2,4.0
C_pmkNPyze3U6tDMG2f33w,6,4.5
W1_-DGJi412EoqH6fAp6NQ,24,2.54
fxuV91J9C9tDLNjYzKtV5w,5,4.25
Yk8zCBHJLN-9sokYyXO66w,19,2.73
uYMIfx3M6RVuaUPwfeRZDQ,3,4.0
NcbRe4HaPmsx2L1vOW6xFA,14,3.57
rZoF2rkAZ0ExvNTckxwgjw,5,5.0
-R8jLJkwUP4RDOSv8FPYJQ,194,3.88
SC9uQUrY5C8-FdfuKLLaZg,10,4.2
_ua7fp2GH3fuHUwqN76KqA,37,4.31
lxfQZ9WhD9r_XFCSL7Q5XA,11,2.82
xHlRaPtsCZ-AyBy5aNuHnw,2,5.0
D8AoayA4JPwpeXnmPzXBYw,1,5.0
tOwA_LQBgHIZX5pOuQzYaw,1,5.0
ADEf6NQeJzQ39vd4o8l7kw,8,1.88
kh-VtRvcMDs8lZNWBVEttg,1,4.0
iSIobByBC39vbKshXpcNwA,116,3.36
gnRL1NH5xhXZ1ivSPF2jgw,89,4.22
W90VAXi3HhFxStyX9nzcwg,217,3.65
tuM39GWeUfZvCvMJN5Y-PQ,151,4.05
2qqpkbhwezcDLdr_VQ-_5g,2,1.0
ze9vx8StuAqraMgG9-QrFQ,96,3.12
m0kP3pJLqd_myV1EfAQukA,5,3.6
jdQk5di1AP5BJSM6LrBU-Q,6,4.67
JnxSMVkfjkvagkdER1sm1w,1,5.0
GfCroqYI0n6VwMlvjDLgwg,2,1.0
fknzVHEVPJmPTTatp_hUaQ,4,4.0
MWR9Xm2rPwEGF1n5aObIlg,2,5.0
QqbRXRZDONpKSvqPwluraA,39,2.63
o6BWQrNhpWhoadUCoB9iYg,4,3.0
nc7aPPKqogBhpzBubkDTFw,5,3.6
U0pSxAdfDt1F4uA2b9lDWg,1,1.0
tpfZPERKKzx3snEhM-MIaA,2,5.0
1shFVkxhIsVbhBQWXQym1w,4,3.67
wBpyKdqE_p9uvoRPpnb2UQ,1,1.0
1ZNApHBJ0qJl8xGvtCeT7Q,15,3.21
0d9KtYgcHz1YONQaIU7nLA,9,3.25
c1J20GPvxXy4Np8GBu9-XA,8,2.12
X0KZ6_NxTGvGoNUtUhCrwA,1,5.0
GDfPl2U51lHQyzb0lO30nA,9,3.33
KA-wAdnKAdUMooPt_gNw0g,2,5.0
38mFXGlsWdVGtWKNjpSSHQ,51,2.95
AirVzN1BVQBmq5zY0YMNYQ,261,3.81
jd1goW8o_c0RbixYa6CFXw,7,4.43
aNlZYLDNgnvLjFRisY70Bw,2,4.0
t6QTe-r-un4QJwUsDj5uRw,24,3.69
-hpeJUHHJ43ITasarTOyew,1,5.0
jLsFXe3r44fjCojUx8z8cA,21,3.86
Fm0EXFwIfDQoIm9RgcAOKQ,6,3.5
cl88TnhV0S_1bN7ilo_2Zw,4,3.75
IxEnQC_hYDdCEeMZoNGgdw,9,4.11
otjOpXhp4rbUy2k5jd8ggA,3,5.0
OajmFUD8wYcs6vEUqJVIgQ,1,2.0
vAFRWbXKHmgxcpQ_fyVVbA,2,4.0
U8SlOE1jQ6W01ENgE6rICQ,87,4.26
LbXyLAHNI0c7RUySfkpBpA,1,4.0
JjoW8GeKSUdoeLqYYzQ3Zw,57,3.65
CkfVExpEhNMxv0MkBptiCg,14,4.36
BQzXYBxvkNeg79lhE6JfaA,12,3.0
CYrdHAHrqsCWIvVSfQaENA,8,2.75
O2pJl1HOENS1oMlI11m42A,6,4.67
AbxcK3YuMKKfpHuMf5cPgw,4,3.75
QE4T6_SVdjyxb9B8lMVOdg,5,5.0
cqGfzsEKJzcZyGNDu2svNQ,18,4.11
aVJE3UIUkciKjyCxVGA83g,5,1.33
5YSuzdR5NaJEm72WsMd0iQ,3,3.0
4-pdNs5dsEXhIM_6XxTBOg,1,5.0
LPR76sy7FURQmZPeJ-8Eng,110,3.39
fCAuRQFkaN3UEebkfgpHUw,8,4.5
35ddKhDfF5k3rBgm5-jGbA,1,5.0
v7ycGrlcGFnbatXGta0EhQ,1,1.0
ayr-2Xdw-5epTQ8_Zh0AoA,3,3.0
yDbeTIc2HnUPQvqRn2z89g,36,2.5
GgntaIPBbyuUIyXZsjGWOw,2,5.0
3WmofnVaF_47pk-yR1QFlA,5,4.6
BN36guOBWF5LjzoEvWExtQ,25,4.12
Lhq_Mvbz29VLoBXM5Vqkdg,1,5.0
6-h_IgJaQQwkiJMMxf0jSg,4,4.5
i2ejcEZqr0bQiDOMaMB-DQ,40,3.76
PNoIOole3Y3m0yT0nsBTUw,3,4.0
qDZnTpJhfXZvnDyVDr5xAA,9,3.75
SC6onmge-XJqNVCa0nT2Jg,4,2.33
bxsXrLhrNmT7HtK5cFTMhw,3,2.5
vGL7A-Ak2bsfcY7VWOg78w,64,3.57
NTEflpe8W1KtY8lzDG0EGw,15,3.06
MHViuiEN50t1xTbPt9zy4g,19,2.63
GydnGTbi65NncWv6PuM02A,12,3.08
BP_5LRGd7TpCdaaQdVZojA,5,4.75
iy4Oj7FezDYFKPtNNKo0Hg,29,3.35
EJz9ovpxWuteD1Vh0SUYNQ,1,1.0
7oKYK6SNSl78maRVBeSiKg,12,2.58
cs8sEvT33tHTT2394muPWw,9,4.5
57oIx1QeP85FZARf_2ApXA,75,3.94
TFW0QKIvBilwHlHD2ubPyA,4,5.0
t8Hq6kURxGQhqRmAqbG02g,6,2.6
J8DQNfSsEvxsUENY1TUf2A,21,4.14
nbpMSdHAl0XwSb_t4bJiog,11,3.82
pVSV--iThCn_D_kxydBvBw,3,5.0
N2c9_A88XnXrfkhTaWBVDw,2,3.0
5nRE60k9p_HXlcOMRQdmEg,3,3.33
k474JL7WDrVhlQn_e2VvGA,3,4.0
_VuzbXocr-JKFtOaZOZRpA,1,3.0
bWsx85BmK80Mx8OxARwXmw,3,4.33
wr0Y2_c0cwrVIjx2qEVJRA,5,3.4
gkJpmgzKQtS-n0z8zdVtzw,5,3.4
B4W8aYIeKRdwt8KR8IdjRA,1,5.0
0qIsBt4EzBDCKrIviV55Ew,165,3.86
nBOc59r9lHm1bqlFAyBM7g,26,3.15
522VUC6Fjuj6JAPo5tHSCw,5,4.8
yQTELUyUIxFXuj3m4kl4bw,39,3.92
x2EMc8oul9oVsDp4LzezZQ,12,3.75
6YQCHRZ2hebc2wc9Fg487w,33,4.56
OIHutlwzH0LKaYicEXKeBA,6,4.8
Nz1XNkTC3hbfV2H48JQcWw,4,3.75
LDy-xQIoe3XnKASxE2D2Lw,1,5.0
4VsL0BxdqBffCGqgoWu96g,4,4.0
q4vX0J94v-YsUbim1RZbjw,5,3.8
Z7f8i0KSPrM7y3g-bUu3PA,1,2.0
VAeXuNmnrAOP07f76r90sg,17,3.82
z3xguGFTeY6ja98XnCsP1g,2,5.0
aRjNSAd6bFPrOvaFIKRziA,95,3.13
q9B5_BOza_1SCRRKd-akzA,18,3.71
RmCYchKlfza2lzs2DNX_hA,12,2.0
k3huzedVJdgQQYQIphu78Q,16,3.5
D0AjBtRU_o3P1VteT97sNA,14,4.93
ubz-VML2zT0CaW2P4-rq1A,8,5.0
G_drXPvlpRc0B4AuohwObw,140,3.6
nwJ1tmReleYlaFPWXn1Mlw,3,3.67
gZEDfvkK6vVSlYqnSdgPsA,17,2.24
uVzktm1kBciS_XrUsCsUdg,25,3.64
C9iB4aGuUH_Xrv-4tzYUSQ,75,3.88
MRZ6xO-XZ22YRXKJ3Zwcaw,2,4.0
GMCd2R6bAxGpyVVFoVCkMQ,4,5.0
eWNYenJ0_r0DgLfl1SLZxw,15,3.8
S3R_lHgteG-FU4jJyspVzQ,4,3.0
3dSJR_d_HpjcxXfZ5ZIJ_Q,2,2.33
gxHxnGQF1kKsnTCmZm-ogA,6,3.67
DSDBAInfMJ8SsGKde7M4lw,4,3.67
0i6F_yFM7Y9n_J3byetC5Q,1,5.0
Gt32aP3uaYcHxGZMTztp9A,1,2.0
rLexCNTBXmZKlUq7efDTKw,6,2.4
_HmSjPgQZE-WMzrKbPlBwQ,2,5.0
OE93EHUA0LffyzqRUHjeZg,20,3.36
rYWWNiTxidTi0n4xn1UKJQ,2,4.5
WLrydyNY7IHupZ_A7rj5Eg,27,4.3
Mq-fZDaFE6LBqybsxRDJdQ,19,4.24
RP4vSI7rlG79Ybfn_82u9w,5,2.8
s3YEJsiytIVcVdO2EbrfZA,15,3.0
IgnV5sptU_-i3N0rTdfOpA,11,3.91
jBX9ATHsurgmzZdwalTKOA,2,4.0
qW9IJ3FqpyCFmZI0IZcqOw,11,4.5
dV7Yf2kjtfi_RA6k_n6dsw,3,4.0
m5Mrtu4e_8FCAGH622LdxQ,6,3.8
wiUmdvuTCNWSbaJHcPUK4Q,4,3.25
RXtItVufrUDG4htCHzKRWg,3,4.67
je4OE2AcCMrUGdNxJyxIgw,6,4.5
xzpzGYw7v99WAVxGqGv6QA,9,3.57
PE86bCQV764P_L18bP4TdQ,6,5.0
AymsGPMhposlk57jYX31qw,3,4.0
aUMhP4QKL9m5oKdjFnBvRw,11,4.44
XKc_etARgXn3TZ1SJGRVRQ,4,5.0
DRswvC9rpkjf3wNVFzSeRw,22,4.23
-T9hc0NvehG94Oxq_IlyPw,11,4.45
FyY_lBFItdSHgRagaTVu5Q,56,4.25
_GUOd6P6ZJwugRtUV_tdbQ,2,3.0
3YB-LbQOhbaNQR8BqxzrQg,39,3.87
vi1CegNu2LoKDT3PLfsG0w,2,5.0
QJcLiT1zTJMzrsXWi5RgOQ,42,3.83
tO_0a1OJlzwkOyiByewbDA,4,4.0
kVfscjWmkkRDoouMxFoZFQ,4,3.25
jrgYSho0S9DAdQ2XGiP7Bw,18,4.12
sxln_4aGi1AeVi7mfOPVUw,9,2.11
iDmgNnQ4wvJaMyf8x0c6Kg,12,4.23
JHOJEIjh-o0gXDMJpbrSkA,4,4.0
pCYwAi_bfcRJtjIJDJOZng,2,2.0
OX4DcGXJXh27-m7ATWBM9w,3,4.0
Ul3vph8acrDqi7yYmZhECA,8,3.88
BYLB209REl3yPqibq2yHkw,9,3.11
1PIu4nHGeg5UB7PrsC-5_Q,32,3.45
l-oEDo8YeNr-Kc17LuH2Vw,3,2.33
S-OhRkqeWwcFXnzkgDUZmQ,4,2.75
BC7r9hlk4a7Ehd0h8bRQQQ,2,4.5
dlzXnGtVS_QEIYXP_VpAyQ,4,4.67
dT-t4YUSnV2qFBK1WtPHFw,2,1.0
GAj9PvyNqTdNdG0kFp5YKA,4,4.0
OzRg0Iap8rplsYj7Akou5g,3,5.0
kgqBrFx00zuHGMQzAABakQ,151,3.45
wWVKB-Yl2WrKB19CPTC-mQ,12,3.5
CliTwSFQKNlYau0kVUfGOg,133,3.11
MtZXoyaGgc3EaVEp9NNnZQ,14,4.0
t4NNP3uDt8QcxABgN48lmQ,6,2.0
ydW1-AFbNuxpz68vEWb8-Q,4,3.75
NDw0vRcexEBXvggzx0mhWw,8,4.38
glfGvS0cndeVgUljvj9JPw,14,4.71
pKCvDaftn5U-BD5F4EDeeg,1,5.0
lsf0_tqpK6NBzzTw0H880Q,10,3.9
0rLWHgBu8xwXqPvs2MaQ3A,13,4.23
Yo8t7OCD7T9aUhiXE4tsDA,22,4.32
PLNDI2apcl1QIfJOtR2KPw,7,4.29
gXRrrtRKS6XKEWRTH0DNlQ,1,4.0
YJt6qQfWMuvujQby0JDKww,5,3.0
iEjXqswggas6QnrhdIVYQg,1,5.0
iut1m-DHBLuY3Udni4XfWg,33,4.06
2CurWJras22cFXdIdrhmKQ,16,4.28
q_p4dZdwq0vLcci3drvdow,7,3.86
pgfU6cMP65680t2N9wVCsA,19,2.55
_3IecrJ5zJoZJR7sVZ6oBA,4,4.67
EFdJPSZMp4n6NJjMf2eCrA,2,2.0
0XfKDSGnp4o1OIbcrX4VIg,5,3.8
dMeSxE7S6Yxhz3cBgd6Sjw,1,5.0
ttpU-q88nxdBUaE8wm2rVA,1,5.0
qUNBj8eQ5O1IpRW8dkE9vw,1,5.0
ZFNJAW7tGn9x1sUAhNLQmg,1,5.0
WU_SRtlqggrGxT9ZFW7Nlw,149,3.97
nI7K8_93AlWJNKXHZiVQjA,559,3.78
v_Xev0TFiOwes80yt1_BgQ,287,3.43
gzl2Hx5JuH3J2z2vNp0z4w,4,5.0
ficSy7gysT6y-4GRPrUWeA,70,2.97
Jy7qAiG05GBnkt5uVQcH0A,5,2.8
jTbeQGHrWhiW1BJgt8IGGA,2,5.0
Mv7RXuAzkMiRZnU-TIjyqA,3,5.0
A9M8m5P_Dw5r9x940G1x_w,784,3.82
_dIi1H1FQNTlqEVeLX9dpQ,104,4.15
RtNSt4A1YOvo2VqhIsflbQ,41,4.3
WMhEQdRguuQ3b7YJkwBClQ,2,4.5
Me-4XqwO9Qt1NQ49hDdr1A,131,4.23
3yKnn-tUSJrjjHANv4UV9w,38,3.74
mRPLz0RxljotMC_Dzq13uQ,7,2.6
e6FJJyGgkG_gEYGZj04e0Q,9,4.33
JoBi3Wv1PaNrOCYseAZbeA,1,5.0
XkbUbzl_CoNf9kS2RAXFeA,8,5.0
Wy2jqVJvlLPhMxVc-_mwpw,4,4.5
h6FaZnSdeZJaOgfYVTSA6A,19,3.95
Y3JE62qMrkWG-cqbXbhDNw,4,3.75
GoUdnRccOfRgJBFAGJN3Hw,22,4.3
GZ97Ksx9wouB_d6P65yexw,5,3.6
dsGYlsuGxy3muLEsMxLZFg,11,3.92
OpN1MhESDpc4_mPpx2Pd9Q,196,3.96
9AM-3ugSMtjR24GTfgOBJw,4,4.25
LKIfa9H1_a9O6scb5bGTCA,2,5.0
orFljYmAxXHeIpDKOmJPJg,1,2.0
jm27Y9CpQvQ_Xa6plpMMwg,1,5.0
5kdBouN1BhYs_kE_HdrSPQ,3,5.0
Q19H4OZhdu9VDJkIz_vKfA,2,5.0
NGEfI4o4H5s_nuFB99py3A,10,3.9
EUov0YtK6Zqr5gidlBAXgg,4,4.25
qxEy7oMHodxFXS-OfC1HSA,13,4.15
alssDn2euFDd6rJApeSEvg,7,1.86
Q7IRPNwwxns64HdR3xPV3w,5,5.0
sjS6T3CUeZTZW0_yAcHznQ,9,4.11
iy-lnju3UY_eap5oztdkhg,103,4.1
2QTrMf28FeX7Q2meTyXKIQ,8,3.62
XP3L6d_pc9Zg408DTu8gng,24,3.88
